timestamp,pump1_flow_m3h,pump2_flow_m3h,pump3_flow_m3h
2024-03-07 04:56:30,50.61,52.6,53.6
2024-03-07 04:57:00,54.46,50.27,53.41
2024-03-07 04:57:30,53.38,50.63,56.94
2024-03-07 04:58:00,55.35,52.77,56.29
2024-03-07 04:58:30,52.79,50.28,54.75
2024-03-07 04:59:00,52.98,51.09,56.49
2024-03-07 04:59:30,53.34,51.93,54.23
2024-03-07 05:00:00,54.01,52.04,55.74
2024-03-07 05:00:30,53.1,52.59,56.34
2024-03-07 05:01:00,51.45,52.16,56.25
2024-03-07 05:01:30,52.83,51.99,54.47
2024-03-07 05:02:00,52.08,51.82,51.48
2024-03-07 05:02:30,53.29,51.19,53.58
2024-03-07 05:03:00,53.86,51.01,53.55
2024-03-07 05:03:30,54.68,53.53,56.0
2024-03-07 05:04:00,53.05,52.92,60.4
2024-03-07 05:04:30,53.96,53.89,54.31
2024-03-07 05:05:00,53.91,52.75,55.58
2024-03-07 05:05:30,54.85,52.94,53.6
2024-03-07 05:06:00,55.2,50.21,55.06
2024-03-07 05:06:30,55.71,52.35,54.25
2024-03-07 05:07:00,52.35,53.72,54.03
2024-03-07 05:07:30,54.73,51.67,51.16
2024-03-07 05:08:00,53.33,50.71,56.08
2024-03-07 05:08:30,55.07,51.29,54.88
2024-03-07 05:09:00,56.03,52.44,55.27
2024-03-07 05:09:30,56.26,52.22,51.82
2024-03-07 05:10:00,51.36,53.07,56.64
2024-03-07 05:10:30,53.42,53.33,56.64
2024-03-07 05:11:00,54.95,51.15,56.31
2024-03-07 05:11:30,52.75,51.87,55.78
2024-03-07 05:12:00,55.04,54.5,56.67
2024-03-07 05:12:30,53.25,51.56,54.77
2024-03-07 05:13:00,53.65,52.84,55.62
2024-03-07 05:13:30,53.38,52.44,57.88
2024-03-07 05:14:00,52.51,53.33,54.67
2024-03-07 05:14:30,52.89,52.96,55.07
2024-03-07 05:15:00,53.14,51.5,57.0
2024-03-07 05:15:30,54.66,52.82,54.91
2024-03-07 05:16:00,53.72,51.87,55.09
2024-03-07 05:16:30,55.3,53.01,54.52
2024-03-07 05:17:00,53.7,53.01,58.14
2024-03-07 05:17:30,53.34,52.24,55.17
2024-03-07 05:18:00,51.44,52.96,56.22
2024-03-07 05:18:30,51.69,53.97,57.17
2024-03-07 05:19:00,53.86,52.83,54.59
2024-03-07 05:19:30,54.13,51.28,51.69
2024-03-07 05:20:00,53.57,53.44,55.62
2024-03-07 05:20:30,52.73,52.15,54.37
2024-03-07 05:21:00,55.94,52.05,52.89
2024-03-07 05:21:30,54.34,54.4,55.76
2024-03-07 05:22:00,56.2,53.01,55.89
2024-03-07 05:22:30,54.58,52.92,55.89
2024-03-07 05:23:00,54.96,53.82,55.26
2024-03-07 05:23:30,52.64,52.64,53.99
2024-03-07 05:24:00,57.32,52.45,56.46
2024-03-07 05:24:30,56.44,53.92,56.12
2024-03-07 05:25:00,53.66,52.9,54.84
2024-03-07 05:25:30,56.06,53.17,55.58
2024-03-07 05:26:00,55.18,53.36,56.01
2024-03-07 05:26:30,54.5,53.79,54.88
2024-03-07 05:27:00,53.63,51.98,57.48
2024-03-07 05:27:30,56.27,53.3,56.14
2024-03-07 05:28:00,54.42,53.32,55.78
2024-03-07 05:28:30,53.78,51.9,53.43
2024-03-07 05:29:00,52.35,52.69,54.69
2024-03-07 05:29:30,53.62,53.53,57.39
2024-03-07 05:30:00,53.58,54.12,53.43
2024-03-07 05:30:30,56.08,53.64,54.59
2024-03-07 05:31:00,55.88,53.38,56.08
2024-03-07 05:31:30,56.05,53.25,56.55
2024-03-07 05:32:00,55.56,53.14,53.36
2024-03-07 05:32:30,53.97,53.53,56.56
2024-03-07 05:33:00,54.19,51.84,56.81
2024-03-07 05:33:30,54.69,51.51,54.7
2024-03-07 05:34:00,54.5,54.38,52.87
2024-03-07 05:34:30,54.1,53.52,53.57
2024-03-07 05:35:00,55.82,52.92,56.77
2024-03-07 05:35:30,56.8,53.25,57.56
2024-03-07 05:36:00,55.45,53.85,53.24
2024-03-07 05:36:30,54.86,54.07,56.58
2024-03-07 05:37:00,55.58,53.78,56.41
2024-03-07 05:37:30,54.83,53.54,57.68
2024-03-07 05:38:00,55.82,53.72,54.39
2024-03-07 05:38:30,55.02,52.85,54.25
2024-03-07 05:39:00,56.08,53.16,55.26
2024-03-07 05:39:30,54.02,51.93,57.03
2024-03-07 05:40:00,54.64,56.35,57.29
2024-03-07 05:40:30,53.76,53.71,55.6
2024-03-07 05:41:00,53.12,53.32,56.27
2024-03-07 05:41:30,53.86,53.16,57.96
2024-03-07 05:42:00,56.94,52.14,55.0
2024-03-07 05:42:30,55.46,52.27,56.5
2024-03-07 05:43:00,54.94,52.42,54.88
2024-03-07 05:43:30,54.05,53.82,57.34
2024-03-07 05:44:00,55.6,52.65,57.89
2024-03-07 05:44:30,55.68,52.88,55.56
2024-03-07 05:45:00,55.3,52.13,56.12
2024-03-07 05:45:30,53.85,55.02,58.29
2024-03-07 05:46:00,54.85,54.97,55.48
2024-03-07 05:46:30,56.46,54.02,
2024-03-07 05:47:00,53.61,54.43,55.7
2024-03-07 05:47:30,55.72,53.24,55.42
2024-03-07 05:48:00,55.42,54.67,55.55
2024-03-07 05:48:30,55.84,53.64,56.86
2024-03-07 05:49:00,55.72,53.3,58.95
2024-03-07 05:49:30,55.58,53.07,57.09
2024-03-07 05:50:00,54.78,52.41,55.79
2024-03-07 05:50:30,55.04,53.79,57.59
2024-03-07 05:51:00,55.9,51.51,57.71
2024-03-07 05:51:30,55.83,52.7,57.66
2024-03-07 05:52:00,54.11,53.56,55.84
2024-03-07 05:52:30,54.95,54.07,58.61
2024-03-07 05:53:00,55.06,54.26,56.08
2024-03-07 05:53:30,55.88,54.94,54.22
2024-03-07 05:54:00,53.01,54.14,56.16
2024-03-07 05:54:30,55.05,52.2,57.41
2024-03-07 05:55:00,54.06,54.62,58.0
2024-03-07 05:55:30,55.14,53.14,56.35
2024-03-07 05:56:00,54.99,54.61,55.73
2024-03-07 05:56:30,53.76,55.14,57.0
2024-03-07 05:57:00,55.94,53.89,55.92
2024-03-07 05:57:30,55.03,53.41,56.3
2024-03-07 05:58:00,54.65,51.83,56.55
2024-03-07 05:58:30,56.44,53.85,57.81
2024-03-07 05:59:00,56.26,53.66,55.79
2024-03-07 05:59:30,57.44,53.72,56.61
2024-03-07 06:00:00,54.49,54.72,54.76
2024-03-07 06:00:30,58.66,54.38,56.77
2024-03-07 06:01:00,54.63,54.14,56.47
2024-03-07 06:01:30,53.72,53.3,58.63
2024-03-07 06:02:00,54.78,55.29,56.41
2024-03-07 06:02:30,54.97,53.78,55.37
2024-03-07 06:03:00,54.84,55.02,54.11
2024-03-07 06:03:30,56.76,53.45,59.06
2024-03-07 06:04:00,56.61,53.72,58.72
2024-03-07 06:04:30,56.2,55.09,56.99
2024-03-07 06:05:00,55.07,54.52,56.62
2024-03-07 06:05:30,54.04,53.85,57.23
2024-03-07 06:06:00,55.93,55.15,55.98
2024-03-07 06:06:30,55.84,52.61,59.79
2024-03-07 06:07:00,56.23,53.86,57.13
2024-03-07 06:07:30,53.77,54.71,58.81
2024-03-07 06:08:00,56.77,53.2,53.88
2024-03-07 06:08:30,54.35,54.07,54.09
2024-03-07 06:09:00,52.97,55.43,56.49
2024-03-07 06:09:30,55.84,53.48,57.03
2024-03-07 06:10:00,55.59,,55.74
2024-03-07 06:10:30,54.78,55.3,57.24
2024-03-07 06:11:00,55.37,52.91,56.77
2024-03-07 06:11:30,55.39,55.01,58.71
2024-03-07 06:12:00,52.97,53.59,57.38
2024-03-07 06:12:30,58.1,,56.06
2024-03-07 06:13:00,56.16,54.06,56.9
2024-03-07 06:13:30,53.27,53.53,55.87
2024-03-07 06:14:00,53.81,53.61,57.95
2024-03-07 06:14:30,57.23,52.1,58.25
2024-03-07 06:15:00,56.84,52.66,55.41
2024-03-07 06:15:30,55.08,54.55,58.4
2024-03-07 06:16:00,56.62,54.1,56.11
2024-03-07 06:16:30,56.21,53.17,58.13
2024-03-07 06:17:00,58.25,53.87,55.59
2024-03-07 06:17:30,53.42,,57.82
2024-03-07 06:18:00,56.24,53.88,56.64
2024-03-07 06:18:30,56.54,52.89,57.49
2024-03-07 06:19:00,54.0,53.45,56.44
2024-03-07 06:19:30,55.97,56.49,57.51
2024-03-07 06:20:00,53.9,54.01,59.75
2024-03-07 06:20:30,53.75,54.33,59.13
2024-03-07 06:21:00,56.77,52.49,58.94
2024-03-07 06:21:30,55.79,53.63,58.56
2024-03-07 06:22:00,57.67,55.44,58.78
2024-03-07 06:22:30,54.98,54.75,56.73
2024-03-07 06:23:00,57.92,55.21,57.27
2024-03-07 06:23:30,56.6,55.03,59.28
2024-03-07 06:24:00,54.73,54.69,56.52
2024-03-07 06:24:30,57.99,56.21,56.08
2024-03-07 06:25:00,56.16,54.08,60.17
2024-03-07 06:25:30,56.34,54.47,54.67
2024-03-07 06:26:00,56.35,53.78,
2024-03-07 06:26:30,56.13,54.32,59.19
2024-03-07 06:27:00,57.32,52.67,58.06
2024-03-07 06:27:30,55.04,53.64,57.09
2024-03-07 06:28:00,56.83,54.49,55.31
2024-03-07 06:28:30,56.76,53.78,59.35
2024-03-07 06:29:00,55.61,54.21,
2024-03-07 06:29:30,55.3,54.48,55.39
2024-03-07 06:30:00,54.52,52.47,56.34
2024-03-07 06:30:30,58.01,54.97,
2024-03-07 06:31:00,54.0,54.76,58.78
2024-03-07 06:31:30,56.74,55.08,56.33
2024-03-07 06:32:00,56.03,54.41,57.37
2024-03-07 06:32:30,56.53,55.22,55.25
2024-03-07 06:33:00,56.94,53.44,57.51
2024-03-07 06:33:30,56.51,55.49,
2024-03-07 06:34:00,54.3,54.65,54.59
2024-03-07 06:34:30,56.96,,56.17
2024-03-07 06:35:00,57.62,55.07,58.94
2024-03-07 06:35:30,56.46,54.3,55.45
2024-03-07 06:36:00,57.79,55.09,56.91
2024-03-07 06:36:30,55.81,53.99,56.93
2024-03-07 06:37:00,56.88,54.73,58.71
2024-03-07 06:37:30,53.26,55.16,57.69
2024-03-07 06:38:00,57.61,55.58,56.36
2024-03-07 06:38:30,54.09,54.61,57.13
2024-03-07 06:39:00,56.19,54.5,59.97
2024-03-07 06:39:30,53.39,54.78,56.7
2024-03-07 06:40:00,55.96,54.31,
2024-03-07 06:40:30,56.08,56.0,59.65
2024-03-07 06:41:00,56.95,53.89,59.14
2024-03-07 06:41:30,58.2,54.67,57.54
2024-03-07 06:42:00,56.01,54.82,54.6
2024-03-07 06:42:30,58.28,53.99,56.91
2024-03-07 06:43:00,56.81,53.86,58.83
2024-03-07 06:43:30,54.66,54.21,59.86
2024-03-07 06:44:00,58.46,56.45,59.04
2024-03-07 06:44:30,54.89,55.29,58.82
2024-03-07 06:45:00,56.52,53.73,56.16
2024-03-07 06:45:30,56.4,52.98,57.17
2024-03-07 06:46:00,56.89,55.37,57.07
2024-03-07 06:46:30,55.11,54.32,59.49
2024-03-07 06:47:00,54.87,56.5,56.42
2024-03-07 06:47:30,54.23,54.95,59.73
2024-03-07 06:48:00,58.09,54.91,57.43
2024-03-07 06:48:30,58.02,54.84,57.22
2024-03-07 06:49:00,58.49,56.16,60.16
2024-03-07 06:49:30,56.65,54.89,58.89
2024-03-07 06:50:00,56.4,57.44,57.7
2024-03-07 06:50:30,57.1,54.25,58.95
2024-03-07 06:51:00,55.69,52.04,57.77
2024-03-07 06:51:30,57.12,57.29,56.77
2024-03-07 06:52:00,56.03,56.99,58.78
2024-03-07 06:52:30,57.32,52.15,58.64
2024-03-07 06:53:00,57.43,54.08,58.09
2024-03-07 06:53:30,57.35,54.75,57.7
2024-03-07 06:54:00,58.61,54.04,58.09
2024-03-07 06:54:30,55.76,54.0,56.73
2024-03-07 06:55:00,58.01,55.21,57.27
2024-03-07 06:55:30,56.51,54.47,58.84
2024-03-07 06:56:00,56.08,55.13,57.85
2024-03-07 06:56:30,58.48,54.64,58.29
2024-03-07 06:57:00,58.01,54.26,55.91
2024-03-07 06:57:30,55.78,56.84,58.79
2024-03-07 06:58:00,57.23,55.59,
2024-03-07 06:58:30,56.68,53.6,56.97
2024-03-07 06:59:00,56.13,55.81,58.18
2024-03-07 06:59:30,55.92,56.04,57.92
2024-03-07 07:00:00,54.36,55.22,56.14
2024-03-07 07:00:30,57.38,53.38,59.75
2024-03-07 07:01:00,56.47,55.97,54.75
2024-03-07 07:01:30,55.9,54.22,57.32
2024-03-07 07:02:00,56.18,53.74,58.28
2024-03-07 07:02:30,55.52,54.94,57.1
2024-03-07 07:03:00,56.37,54.09,57.24
2024-03-07 07:03:30,57.21,53.86,56.73
2024-03-07 07:04:00,55.18,55.17,58.1
2024-03-07 07:04:30,55.67,52.85,56.41
2024-03-07 07:05:00,56.1,56.28,56.62
2024-03-07 07:05:30,55.52,53.9,57.77
2024-03-07 07:06:00,52.94,54.7,57.82
2024-03-07 07:06:30,56.5,56.06,58.67
2024-03-07 07:07:00,55.81,57.2,55.84
2024-03-07 07:07:30,57.38,55.86,56.82
2024-03-07 07:08:00,56.42,55.75,59.18
2024-03-07 07:08:30,57.68,54.1,60.05
2024-03-07 07:09:00,59.09,54.39,56.72
2024-03-07 07:09:30,58.18,54.63,56.96
2024-03-07 07:10:00,56.93,54.26,58.34
2024-03-07 07:10:30,57.88,53.48,58.28
2024-03-07 07:11:00,54.22,55.12,57.0
2024-03-07 07:11:30,56.82,54.5,58.41
2024-03-07 07:12:00,56.1,55.49,59.06
2024-03-07 07:12:30,57.23,54.51,58.26
2024-03-07 07:13:00,57.53,54.62,56.5
2024-03-07 07:13:30,57.07,53.66,58.4
2024-03-07 07:14:00,52.3,53.85,58.48
2024-03-07 07:14:30,57.58,54.05,57.44
2024-03-07 07:15:00,57.38,54.35,60.31
2024-03-07 07:15:30,54.56,56.07,58.31
2024-03-07 07:16:00,58.6,55.43,55.8
2024-03-07 07:16:30,56.29,56.21,57.96
2024-03-07 07:17:00,56.21,55.43,55.84
2024-03-07 07:17:30,56.89,55.21,58.68
2024-03-07 07:18:00,55.83,55.82,57.68
2024-03-07 07:18:30,58.86,55.79,58.63
2024-03-07 07:19:00,55.11,54.67,58.9
2024-03-07 07:19:30,58.38,54.98,59.4
2024-03-07 07:20:00,57.53,54.15,57.58
2024-03-07 07:20:30,57.67,54.85,59.18
2024-03-07 07:21:00,56.43,56.29,56.97
2024-03-07 07:21:30,57.54,56.77,56.36
2024-03-07 07:22:00,56.08,55.07,57.93
2024-03-07 07:22:30,55.26,55.53,56.27
2024-03-07 07:23:00,57.09,55.32,57.23
2024-03-07 07:23:30,54.41,54.79,59.18
2024-03-07 07:24:00,55.84,55.31,56.43
2024-03-07 07:24:30,56.77,53.89,58.39
2024-03-07 07:25:00,57.76,54.88,
2024-03-07 07:25:30,57.77,55.8,59.04
2024-03-07 07:26:00,54.69,52.68,58.37
2024-03-07 07:26:30,55.01,56.89,57.72
2024-03-07 07:27:00,56.01,53.85,59.28
2024-03-07 07:27:30,56.69,56.46,
2024-03-07 07:28:00,55.02,55.03,57.39
2024-03-07 07:28:30,56.85,52.93,59.28
2024-03-07 07:29:00,58.4,55.36,57.76
2024-03-07 07:29:30,58.31,55.83,59.24
2024-03-07 07:30:00,57.05,55.03,56.18
2024-03-07 07:30:30,55.74,54.42,56.83
2024-03-07 07:31:00,57.86,55.09,58.76
2024-03-07 07:31:30,57.51,57.15,58.43
2024-03-07 07:32:00,56.4,55.29,56.9
2024-03-07 07:32:30,57.5,54.52,57.9
2024-03-07 07:33:00,,55.61,56.33
2024-03-07 07:33:30,57.0,54.98,59.17
2024-03-07 07:34:00,57.56,54.08,58.57
2024-03-07 07:34:30,57.19,55.81,60.95
2024-03-07 07:35:00,58.12,53.59,60.69
2024-03-07 07:35:30,55.78,55.64,57.88
2024-03-07 07:36:00,55.05,57.19,57.9
2024-03-07 07:36:30,57.16,53.52,58.02
2024-03-07 07:37:00,58.5,54.49,56.99
2024-03-07 07:37:30,,54.85,57.33
2024-03-07 07:38:00,56.78,53.4,58.21
2024-03-07 07:38:30,55.99,53.79,58.22
2024-03-07 07:39:00,54.46,55.66,58.01
2024-03-07 07:39:30,55.75,56.18,58.14
2024-03-07 07:40:00,56.72,54.89,57.55
2024-03-07 07:40:30,57.59,,59.91
2024-03-07 07:41:00,55.85,54.45,58.54
2024-03-07 07:41:30,54.94,55.79,57.88
2024-03-07 07:42:00,58.91,53.54,60.42
2024-03-07 07:42:30,57.94,56.13,57.09
2024-03-07 07:43:00,57.47,56.42,
2024-03-07 07:43:30,55.82,54.04,59.26
2024-03-07 07:44:00,56.16,56.02,56.61
2024-03-07 07:44:30,57.65,55.21,56.89
2024-03-07 07:45:00,58.17,56.33,58.29
2024-03-07 07:45:30,56.34,53.36,58.9
2024-03-07 07:46:00,56.88,54.0,57.76
2024-03-07 07:46:30,59.97,55.58,61.24
2024-03-07 07:47:00,56.5,55.23,60.84
2024-03-07 07:47:30,56.36,56.78,59.32
2024-03-07 07:48:00,56.84,55.74,57.63
2024-03-07 07:48:30,55.01,54.79,57.42
2024-03-07 07:49:00,56.77,56.96,59.24
2024-03-07 07:49:30,56.38,55.63,57.06
2024-03-07 07:50:00,55.8,54.86,58.66
2024-03-07 07:50:30,56.37,55.47,57.19
2024-03-07 07:51:00,55.26,54.49,59.05
2024-03-07 07:51:30,60.01,56.88,56.21
2024-03-07 07:52:00,56.39,53.97,60.01
2024-03-07 07:52:30,56.36,54.48,57.31
2024-03-07 07:53:00,57.34,54.84,58.66
2024-03-07 07:53:30,56.24,54.24,56.12
2024-03-07 07:54:00,57.02,55.37,57.35
2024-03-07 07:54:30,58.36,55.49,59.77
2024-03-07 07:55:00,55.48,54.24,57.73
2024-03-07 07:55:30,57.33,55.49,59.86
2024-03-07 07:56:00,58.63,55.68,59.25
2024-03-07 07:56:30,57.62,56.13,61.15
2024-03-07 07:57:00,57.63,55.3,58.7
2024-03-07 07:57:30,60.25,54.65,56.5
2024-03-07 07:58:00,60.34,54.91,57.26
2024-03-07 07:58:30,54.89,54.95,58.55
2024-03-07 07:59:00,56.14,56.19,
2024-03-07 07:59:30,57.57,54.23,55.38
2024-03-07 08:00:00,56.46,55.42,58.35
2024-03-07 08:00:30,56.8,55.28,59.03
2024-03-07 08:01:00,57.06,54.71,58.95
2024-03-07 08:01:30,58.83,56.81,59.11
2024-03-07 08:02:00,56.7,55.35,55.42
2024-03-07 08:02:30,56.0,54.97,58.62
2024-03-07 08:03:00,57.13,56.29,56.84
2024-03-07 08:03:30,57.33,54.66,57.89
2024-03-07 08:04:00,60.38,55.36,58.77
2024-03-07 08:04:30,57.49,56.15,60.76
2024-03-07 08:05:00,56.44,54.78,58.74
2024-03-07 08:05:30,56.54,56.62,58.02
2024-03-07 08:06:00,55.74,53.04,59.27
2024-03-07 08:06:30,56.4,54.7,58.77
2024-03-07 08:07:00,55.73,55.29,59.45
2024-03-07 08:07:30,57.4,55.14,57.47
2024-03-07 08:08:00,58.36,55.17,56.68
2024-03-07 08:08:30,56.05,54.91,57.62
2024-03-07 08:09:00,57.86,53.96,58.0
2024-03-07 08:09:30,57.0,55.91,56.8
2024-03-07 08:10:00,56.45,56.4,57.17
2024-03-07 08:10:30,55.16,54.64,59.8
2024-03-07 08:11:00,57.16,55.7,58.66
2024-03-07 08:11:30,57.03,53.27,58.16
2024-03-07 08:12:00,56.98,54.81,57.67
2024-03-07 08:12:30,58.6,55.19,56.3
2024-03-07 08:13:00,56.42,55.57,55.19
2024-03-07 08:13:30,57.72,56.54,57.17
2024-03-07 08:14:00,57.08,56.55,61.94
2024-03-07 08:14:30,56.18,55.61,56.24
2024-03-07 08:15:00,57.49,55.93,58.25
2024-03-07 08:15:30,54.03,56.05,57.47
2024-03-07 08:16:00,57.76,54.68,57.4
2024-03-07 08:16:30,54.62,54.79,56.08
2024-03-07 08:17:00,56.48,55.49,58.71
2024-03-07 08:17:30,57.21,55.6,59.16
2024-03-07 08:18:00,56.67,55.26,60.93
2024-03-07 08:18:30,56.43,54.88,58.8
2024-03-07 08:19:00,58.4,54.52,58.58
2024-03-07 08:19:30,54.66,55.0,56.22
2024-03-07 08:20:00,56.55,54.45,59.03
2024-03-07 08:20:30,57.73,55.81,55.25
2024-03-07 08:21:00,57.08,55.06,59.04
2024-03-07 08:21:30,55.02,54.89,59.2
2024-03-07 08:22:00,55.81,56.12,60.93
2024-03-07 08:22:30,59.49,53.08,57.64
2024-03-07 08:23:00,57.13,56.23,59.14
2024-03-07 08:23:30,57.77,54.48,60.3
2024-03-07 08:24:00,59.48,55.87,58.52
2024-03-07 08:24:30,55.44,54.15,54.15
2024-03-07 08:25:00,55.38,56.65,60.64
2024-03-07 08:25:30,57.85,55.36,59.31
2024-03-07 08:26:00,58.09,56.24,56.79
2024-03-07 08:26:30,57.43,54.76,57.06
2024-03-07 08:27:00,55.62,54.86,58.82
2024-03-07 08:27:30,56.24,54.71,56.66
2024-03-07 08:28:00,56.44,54.83,56.44
2024-03-07 08:28:30,54.34,56.21,57.82
2024-03-07 08:29:00,57.12,54.82,56.29
2024-03-07 08:29:30,57.78,54.87,56.99
2024-03-07 08:30:00,58.18,56.39,57.6
2024-03-07 08:30:30,57.46,54.37,59.69
2024-03-07 08:31:00,58.61,54.87,55.54
2024-03-07 08:31:30,56.72,54.26,58.14
2024-03-07 08:32:00,57.06,55.81,57.41
2024-03-07 08:32:30,56.91,54.83,59.46
2024-03-07 08:33:00,56.78,54.53,59.23
2024-03-07 08:33:30,56.02,55.44,57.28
2024-03-07 08:34:00,55.47,54.53,57.31
2024-03-07 08:34:30,58.16,53.59,56.62
2024-03-07 08:35:00,,57.31,59.75
2024-03-07 08:35:30,57.08,54.44,58.26
2024-03-07 08:36:00,55.79,53.7,57.38
2024-03-07 08:36:30,56.35,54.61,60.46
2024-03-07 08:37:00,57.58,55.5,57.02
2024-03-07 08:37:30,55.7,54.45,58.07
2024-03-07 08:38:00,56.34,53.01,55.54
2024-03-07 08:38:30,56.58,56.03,57.87
2024-03-07 08:39:00,55.53,53.81,60.8
2024-03-07 08:39:30,58.41,54.3,58.83
2024-03-07 08:40:00,57.4,56.04,60.53
2024-03-07 08:40:30,56.63,55.84,57.81
2024-03-07 08:41:00,57.99,55.6,58.76
2024-03-07 08:41:30,56.02,56.08,60.28
2024-03-07 08:42:00,56.14,53.84,57.87
2024-03-07 08:42:30,57.25,56.83,58.43
2024-03-07 08:43:00,58.68,53.95,59.55
2024-03-07 08:43:30,57.29,56.2,59.16
2024-03-07 08:44:00,58.29,55.12,58.89
2024-03-07 08:44:30,57.32,55.86,59.53
2024-03-07 08:45:00,57.9,54.47,
2024-03-07 08:45:30,55.39,54.19,57.96
2024-03-07 08:46:00,56.74,54.77,57.48
2024-03-07 08:46:30,58.6,53.11,59.88
2024-03-07 08:47:00,57.0,56.38,57.97
2024-03-07 08:47:30,57.09,54.96,57.95
2024-03-07 08:48:00,57.35,57.46,58.33
2024-03-07 08:48:30,56.72,54.64,54.99
2024-03-07 08:49:00,57.57,54.32,60.77
2024-03-07 08:49:30,55.02,54.81,55.58
2024-03-07 08:50:00,58.06,53.09,56.78
2024-03-07 08:50:30,56.41,53.98,56.06
2024-03-07 08:51:00,56.56,54.48,60.02
2024-03-07 08:51:30,56.24,53.41,57.46
2024-03-07 08:52:00,57.64,55.77,58.26
2024-03-07 08:52:30,56.55,54.09,58.61
2024-03-07 08:53:00,57.01,55.16,60.71
2024-03-07 08:53:30,55.45,54.45,58.15
2024-03-07 08:54:00,56.98,56.12,58.37
2024-03-07 08:54:30,56.53,56.19,59.06
2024-03-07 08:55:00,58.62,54.24,56.45
2024-03-07 08:55:30,56.32,56.29,
2024-03-07 08:56:00,57.09,53.72,57.31
2024-03-07 08:56:30,55.88,55.23,56.45
2024-03-07 08:57:00,55.64,54.44,
2024-03-07 08:57:30,58.17,54.05,57.31
2024-03-07 08:58:00,,54.77,55.86
2024-03-07 08:58:30,56.17,54.75,60.15
2024-03-07 08:59:00,57.3,56.11,55.97
2024-03-07 08:59:30,56.96,55.77,59.33
2024-03-07 09:00:00,58.41,54.73,
2024-03-07 09:00:30,57.35,54.74,58.77
2024-03-07 09:01:00,57.24,55.68,58.28
2024-03-07 09:01:30,55.14,55.03,58.34
2024-03-07 09:02:00,57.09,54.67,57.98
2024-03-07 09:02:30,55.94,54.63,57.9
2024-03-07 09:03:00,56.13,55.41,57.58
2024-03-07 09:03:30,57.19,53.61,
2024-03-07 09:04:00,57.45,51.54,55.71
2024-03-07 09:04:30,55.64,54.44,57.63
2024-03-07 09:05:00,57.1,54.77,57.95
2024-03-07 09:05:30,55.55,55.35,58.74
2024-03-07 09:06:00,55.85,57.33,55.09
2024-03-07 09:06:30,54.64,54.2,58.2
2024-03-07 09:07:00,56.86,54.72,60.5
2024-03-07 09:07:30,57.03,54.86,59.52
2024-03-07 09:08:00,55.78,52.86,58.53
2024-03-07 09:08:30,55.27,53.75,58.99
2024-03-07 09:09:00,56.09,55.77,58.71
2024-03-07 09:09:30,56.54,55.11,
2024-03-07 09:10:00,57.82,55.51,56.48
2024-03-07 09:10:30,59.09,52.86,
2024-03-07 09:11:00,57.45,54.31,58.09
2024-03-07 09:11:30,55.22,54.47,55.41
2024-03-07 09:12:00,55.0,54.06,
2024-03-07 09:12:30,55.95,55.97,53.82
2024-03-07 09:13:00,56.03,54.07,55.79
2024-03-07 09:13:30,57.79,55.37,57.83
2024-03-07 09:14:00,56.14,54.77,57.14
2024-03-07 09:14:30,56.12,53.31,58.1
2024-03-07 09:15:00,54.1,55.98,58.79
2024-03-07 09:15:30,55.29,53.75,56.08
2024-03-07 09:16:00,57.15,53.1,57.7
2024-03-07 09:16:30,56.68,53.4,54.89
2024-03-07 09:17:00,54.86,54.93,58.45
2024-03-07 09:17:30,57.63,56.35,56.3
2024-03-07 09:18:00,56.64,55.39,57.9
2024-03-07 09:18:30,55.6,53.7,59.33
2024-03-07 09:19:00,55.34,53.4,56.46
2024-03-07 09:19:30,56.46,55.28,56.63
2024-03-07 09:20:00,56.56,52.95,54.29
2024-03-07 09:20:30,56.29,56.75,56.5
2024-03-07 09:21:00,55.26,54.39,56.09
2024-03-07 09:21:30,57.82,54.8,59.03
2024-03-07 09:22:00,58.0,53.76,59.58
2024-03-07 09:22:30,58.52,54.62,57.27
2024-03-07 09:23:00,58.59,54.68,56.62
2024-03-07 09:23:30,55.9,55.67,56.54
2024-03-07 09:24:00,57.94,54.13,55.61
2024-03-07 09:24:30,56.9,55.29,58.49
2024-03-07 09:25:00,55.97,56.01,59.05
2024-03-07 09:25:30,59.97,55.07,56.99
2024-03-07 09:26:00,54.52,53.87,56.72
2024-03-07 09:26:30,54.08,55.56,54.14
2024-03-07 09:27:00,55.87,55.46,58.12
2024-03-07 09:27:30,56.04,53.51,55.7
2024-03-07 09:28:00,56.15,53.85,57.14
2024-03-07 09:28:30,57.89,,56.54
2024-03-07 09:29:00,55.43,55.33,57.92
2024-03-07 09:29:30,55.76,51.98,57.28
2024-03-07 09:30:00,56.43,54.41,56.91
2024-03-07 09:30:30,56.59,53.02,58.56
2024-03-07 09:31:00,57.13,55.41,57.88
2024-03-07 09:31:30,56.92,53.5,57.23
2024-03-07 09:32:00,56.23,53.04,
2024-03-07 09:32:30,53.25,53.04,57.24
2024-03-07 09:33:00,55.76,55.56,56.63
2024-03-07 09:33:30,56.88,53.95,57.15
2024-03-07 09:34:00,57.0,54.72,55.16
2024-03-07 09:34:30,59.37,54.23,55.2
2024-03-07 09:35:00,57.93,54.79,56.76
2024-03-07 09:35:30,57.09,54.1,58.14
2024-03-07 09:36:00,54.67,52.63,55.88
2024-03-07 09:36:30,56.13,52.59,
2024-03-07 09:37:00,56.15,52.9,53.93
